--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
143.771  000.001  000.001: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
143.952  000.046  000.046: sourcing /usr/local/share/nvim/runtime/plugin/editorconfig.lua
143.955  000.066  000.020: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
144.126  000.152  000.152: sourcing /usr/local/share/nvim/runtime/plugin/gzip.vim
144.129  000.169  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
144.198  000.049  000.049: sourcing /usr/local/share/nvim/runtime/plugin/man.lua
144.201  000.067  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
144.870  000.183  000.183: sourcing /usr/local/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
144.887  000.668  000.485: sourcing /usr/local/share/nvim/runtime/plugin/matchit.vim
144.889  000.685  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.032  000.120  000.120: sourcing /usr/local/share/nvim/runtime/plugin/matchparen.vim
145.036  000.139  000.019: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.064  000.008  000.008: sourcing /usr/local/share/nvim/runtime/plugin/netrwPlugin.vim
145.068  000.027  000.019: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.139  000.052  000.052: sourcing /usr/local/share/nvim/runtime/plugin/nvim/net.lua
145.141  000.070  000.018: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.198  000.039  000.039: sourcing /usr/local/share/nvim/runtime/plugin/osc52.lua
145.200  000.055  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.660  000.441  000.441: sourcing /usr/local/share/nvim/runtime/plugin/rplugin.vim
145.663  000.458  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.762  000.075  000.075: sourcing /usr/local/share/nvim/runtime/plugin/shada.lua
145.765  000.095  000.020: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.793  000.006  000.006: sourcing /usr/local/share/nvim/runtime/plugin/shada.vim
145.796  000.027  000.021: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.828  000.014  000.014: sourcing /usr/local/share/nvim/runtime/plugin/spellfile.vim
145.830  000.030  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.925  000.079  000.079: sourcing /usr/local/share/nvim/runtime/plugin/tarPlugin.vim
145.927  000.094  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
145.979  000.033  000.033: sourcing /usr/local/share/nvim/runtime/plugin/tohtml.lua
145.981  000.050  000.017: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
146.013  000.015  000.015: sourcing /usr/local/share/nvim/runtime/plugin/tutor.vim
146.015  000.031  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
146.136  000.104  000.104: sourcing /usr/local/share/nvim/runtime/plugin/zipPlugin.vim
146.138  000.119  000.016: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
146.442  139.719  052.972: require('config.lazy')
146.559  000.061  000.061: require('config.keymaps.diagnostics')
146.696  000.135  000.135: require('config.keymaps.windows')
146.977  000.280  000.280: require('config.keymaps.misc')
147.115  000.135  000.135: require('config.keymaps.folding')
147.154  000.037  000.037: require('config.keymaps.search')
147.155  000.711  000.063: require('config.keymap')
150.015  002.859  002.859: require('config.devicons')
150.168  000.068  000.068: require('config.dev_utils')
150.231  000.009  000.009: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.237  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.243  000.003  000.003: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.246  000.002  000.002: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.300  000.021  000.021: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.312  000.008  000.008: sourcing nvim_exec2() called at /home/freja/.config/nvim/init.lua:0
150.315  000.145  000.098: require('config.commands')
150.351  000.035  000.035: require('config.clean_fold')
150.425  000.072  000.072: require('config.autocommands')
150.456  000.030  000.030: require('config.profile')
150.458  144.613  000.173: sourcing /home/freja/.config/nvim/init.lua
150.478  000.862: sourcing vimrc file(s)
151.275  000.032  000.032: sourcing /usr/local/share/nvim/runtime/filetype.lua
151.603  000.067  000.067: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
151.692  000.330  000.263: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
151.712  000.872: inits 3
155.079  003.368: reading ShaDa
156.621  000.748  000.748: require('vim.filetype.detect')
157.137  000.058  000.058: require('blink.pairs.utils')
157.196  000.056  000.056: require('blink.pairs.rule')
157.200  000.248  000.134: require('blink.pairs.mappings')
157.298  000.046  000.046: require('blink.pairs.config.utils')
157.359  000.060  000.060: require('blink.pairs.config.mappings')
157.408  000.047  000.047: require('blink.pairs.config.highlights')
157.410  000.208  000.056: require('blink.pairs.config')
157.672  000.004  000.004: sourcing nvim_exec2() called at BufEnter Autocommands for "*":0
157.931  000.003  000.003: sourcing nvim_exec2() called at BufWinEnter Autocommands for "*":0
157.940  000.001  000.001: sourcing nvim_exec2() called at BufWinEnter Autocommands for "*":0
158.367  000.419  000.419: require('aerial')
158.645  000.014  000.014: sourcing nvim_exec2() called at BufWinEnter Autocommands for "*":0
158.706  001.981: reading stdin
158.723  000.016: opening buffers
158.980  000.002  000.002: sourcing nvim_exec2() called at BufEnter Autocommands for "*":0
159.108  000.123  000.123: require('aerial.config')
160.307  000.868  000.868: require('mini.icons')
160.450  000.065  000.065: require('aerial.highlight')
160.666  000.067  000.067: require('aerial.util')
160.669  000.123  000.056: require('aerial.autocommands')
160.684  000.779: BufEnter autocommands
160.686  000.002: editing files in windows
160.866  000.071  000.071: require('dap.ui')
160.880  000.176  000.105: require('dap.repl')
160.884  000.021: --- NVIM STARTED ---

